,0
417,5.666026699219866
418,5.628786098432562
419,5.828452092247334
420,5.785251624001877
421,5.795195405570799
422,5.81997341216252
423,5.82106660293237
424,5.734273260232737
425,5.877773524507437
426,5.87273091670125
427,5.865224649215304
428,5.82952677934968
429,5.965665279115046
430,5.803746043861502
431,5.809399035418524
432,5.892653851578508
433,5.883638817288618
434,6.00653659446425
435,5.876550639478691
436,5.931806654985988
437,5.920390062689178
438,5.920636468365501
439,5.973300071293308
440,5.813829943388204
441,6.025290241674658
442,5.929182962146677
443,6.053242102642903
444,5.977496880846092
445,5.981637500189237
446,5.989875421501059
447,6.031780106920856
448,6.033076522335076
449,6.0578696193124815
450,6.163319604371619
451,6.049587778149092
452,6.034832139830012
453,6.115365186928456
454,6.1425172431450346
455,6.040479878111723
456,6.091428889592258
457,6.133787666567129
458,6.107754965576729
459,6.068456252517355
460,6.080767089279876
461,6.010752204635892
462,6.227991228773394
463,6.141213734294817
464,6.158569864864695
465,6.109856713035864
466,6.19821066280875
467,6.168381261449367
468,6.156138225629548
469,6.210270534921304
470,6.138912807383183
471,6.1431671267970405
472,6.185463297449862
473,6.033690720265758
474,6.2522611235556145
475,6.262213547149974
476,6.162054179530189
477,6.203078631737533
478,6.2139371021493695
479,6.216142764788891
480,6.225632041706812
481,6.258379340476185
482,6.190688367939759
483,6.31632127417865
484,6.337975365725653
485,6.326523577776911
486,6.3096031014905885
487,6.3303505972952525
488,6.290353869754623
489,6.328026971796489
490,6.3680564283912116
491,6.404050781492783
492,6.459217086176259
493,6.31557263989757
494,6.341504895690268
495,6.469150924407361
496,6.473122036569034
497,6.366262752354403
498,6.39416836722891
499,6.273549265507818
500,6.434926548723054
501,6.31744746964131
502,6.481427384168203
503,6.427307203922283
504,6.453192887056646
505,6.401881599570744
506,6.49441647815972
507,6.493333975208297
508,6.464638832033087
509,6.547878787580617
510,6.599665147612386
511,6.51977622329412
512,6.507347984824048
513,6.508942672716073
514,6.495346646274231
515,6.422790281152978
516,6.5030398157083855
517,6.517544152719055
518,6.58325892178777
519,6.706505864204879
520,6.591594476317459
521,6.640836143685688
522,6.650050837283277
523,6.585423265414126
524,6.590089269659057
525,6.584097358948703
526,6.630579066074899
527,6.734577285008345
528,6.627782973377059
529,6.621958323654724
530,6.619538857679436
531,6.672688208383211
532,6.597831577355222
533,6.686488515736357
534,6.643192743112162
535,6.719113739476572
536,6.70620361979067
537,6.700370978842099
538,6.707409791071525
539,6.685088246117139
540,6.731801562059718
541,6.851230396311192
542,6.714458204803881
543,6.719542227263564
544,6.780233705516332
545,6.697439717298259
546,6.629229667762832
547,6.8594623052577735
548,6.7485324869416665
549,6.713454914050442
550,6.864017161432836
551,6.799285789980834
552,6.819426382179421
553,6.881644165130048
554,6.766538812749072
555,6.788622854214996
556,6.837796231952658
557,6.800437339347964
558,6.924822690485248
559,6.857622309531239
560,6.847933098556419
561,6.8162465910794925
562,6.876016490158945
563,6.904554845693425
564,6.874066261013899
565,6.9368523399483895
566,6.93480928261967
567,6.9677129730844705
568,6.923811792120265
569,6.923452153933994
570,6.98042865266241
571,6.982874821660603
572,6.953843776824567
573,6.905912950545493
574,6.99714951005687
575,6.942231788226398
576,7.049256498907902
577,6.980361038722314
578,7.04031833461585
579,7.046630907566993
580,6.964572843191198
581,6.943330488543969
582,7.053953903976602
583,6.887648956501089
584,6.9031496342407355
585,7.07547096614724
586,6.975936987280913
587,7.068814349094707
588,7.048137609316016
589,7.069692964617701
590,7.112382842993858
591,7.138950173631608
592,7.035594351500955
593,7.036625279373354
594,7.064150870499043
595,7.1053539290501
596,7.072128739206133
597,7.0385820115251745
598,7.085756971208271
599,7.178685751115815
600,7.067311417949672
601,7.159622404163171
602,7.137749835008412
603,7.219723203859754
604,7.162849488570845
605,7.149924546147622
606,7.155396669907573
607,7.210315746487019
608,7.2226863010801825
609,7.104805510420884
610,7.264613749667172
611,7.0987204735931355
612,7.229995751564068
613,7.254076168866347
614,7.210650659227854
615,7.283692343118946
616,7.203886158014298
617,7.2412249442806464
618,7.185514168588306
619,7.214752986504617
620,7.212279715662275
621,7.330823403810089
622,7.29861728319686
623,7.39677611647568
624,7.288995932222214
625,7.24893487044824
626,7.2728630603255215
627,7.243832579760515
628,7.34704925967451
629,7.312830237814052
630,7.253766351655025
631,7.322311461959793
632,7.3014949454435145
633,7.2783375711666825
634,7.262598562941007
635,7.390096945560913
636,7.455233532879803
637,7.3284222966866865
638,7.319966946505551
639,7.371405651313046
640,7.434828537066378
641,7.4066308196661605
642,7.390283623370739
643,7.507945784956161
644,7.451844453573663
645,7.435332446077568
646,7.500105277358071
647,7.3947661770783
648,7.466663908771224
649,7.383628249472815
650,7.402256118596028
651,7.479632068354285
652,7.52144038060801
653,7.438756944250914
654,7.414720152963007
655,7.436659367121093
656,7.427826885280996
657,7.423785677748053
658,7.470125491238797
659,7.567919117303052
660,7.491210555346727
661,7.452027069226734
662,7.450923455998843
663,7.44287562692473
664,7.582424529542034
665,7.422005725405895
666,7.5384760049927895
667,7.521975076036691
668,7.600494756121745
669,7.478802835635946
670,7.595288376229313
671,7.549598170178316
672,7.607502965250968
673,7.562566385106253
674,7.557081462476526
675,7.522321986074511
676,7.557917586735716
677,7.57883998076609
678,7.547117965172245
679,7.6186953298976485
680,7.65566576758509
681,7.6481948010654195
682,7.601998067579887
683,7.432464855387706
684,7.49754836801459
685,7.5555469540483085
686,7.6443071788776145
687,7.641220163385983
688,7.67269302687333
689,7.672850641396932
690,7.628188086121674
691,7.6688029822169215
692,7.683830442429949
693,7.6612986911394705
694,7.702422416966321
695,7.705398122704692
696,7.7511758921794565
697,7.764240035551227
698,7.710253007362202
699,7.705175732350133
700,7.662997816809661
701,7.68645849122857
702,7.760975756279403
703,7.744999699028674
704,7.785117742963678
705,7.780946783824014
706,7.689363450677738
707,7.820483806628158
708,7.838751893455738
709,7.791461733974684
710,7.8297733788348
711,7.751907030153407
712,7.811278796664918
713,7.718788641927231
714,7.737252813681482
715,7.747504423405036
716,7.8014771060076615
717,7.772153841390814
718,7.770924249028051
719,7.8384893936211935
720,7.930985008760165
721,7.778371524583642
722,7.8373935596634965
723,7.755654168721754
724,7.825694545002041
725,7.847350645549337
726,7.8115781361759815
727,7.831703421449109
728,7.8106412928745
729,7.911534331191126
730,7.795421105745999
731,7.844057793260749
732,7.976096360723177
733,7.844477882708386
734,7.994186166428388
735,7.896517478949984
736,7.851018880578336
737,7.916838596437379
738,7.942667631637895
739,7.910534762756381
740,7.879197516590646
741,7.847017392959479
742,7.880540366547287
743,7.961046906261382
744,7.945824688353582
745,7.968130732088483
746,7.911150000353008
747,7.875148491614718
748,7.8729263608204745
749,7.940744807758376
750,7.99657734394024
751,7.940857156110708
752,7.886399726316258
753,7.979722945362827
754,7.969041493607223
755,8.03050212694487
756,8.011532739493267
757,7.950775744578534
758,7.949270583629599
759,8.053727449520823
760,7.971292917440638
761,7.909330218311377
762,7.986917735702973
763,8.017400685054682
764,8.072669196780963
765,7.981098109475694
766,7.944286954009369
767,7.987284442699173
768,8.025767412354526
769,8.002617217880486
770,8.061994135122035
771,8.11400429976557
772,8.022202993241603
773,8.067133867353634
774,8.07348657481278
775,8.036395322500177
776,8.068070806423611
777,8.120451052033475
778,8.161553491260825
779,8.113092772877861
780,8.109534084187878
781,8.123986109108655
782,8.086930607647327
783,8.141143692619222
784,8.073082364780783
785,8.115600351129672
786,8.10648177393462
787,8.157404417296313
788,8.08613841112531
789,8.175872345423482
790,8.107653249502029
791,8.068395700315236
792,8.251456373650694
793,8.210512339989199
794,8.19182668878045
795,8.15018133145035
796,8.17666978302016
797,8.250060485681106
798,8.177914566137751
799,8.131456081047096
800,8.270017903980538
801,8.253694498696575
802,8.194435685679432
803,8.232185940338166
804,8.153221887674635
805,8.151299225450737
806,8.241269340610136
807,8.27811535231875
808,8.207533042856888
809,8.192349343057776
810,8.252189286293662
811,8.29630814950566
812,8.261310574872212
813,8.215002309069622
814,8.2188451752202
815,8.276194873001854
816,8.234677592564953
817,8.314998366537568
818,8.299322757314224
819,8.311696209088337
820,8.311297068505798
821,8.319535593724726
822,8.24845853994317
823,8.28425771551991
824,8.179303748201294
825,8.323536004255956
826,8.198011950820328
827,8.231980938577168
828,8.305813318704617
829,8.295932132812595
830,8.292171768010075
831,8.301169868756194
832,8.31308008895813
833,8.31214613665106
834,8.403247968516881
835,8.34892167346416
836,8.39000101633479
837,8.31469770603298
838,8.361990298962622
839,8.347896470214355
840,8.346119724151954
841,8.274110477727604
842,8.371575529367263
843,8.3386921964195
844,8.403198778417973
845,8.354160879271788
846,8.368057883828069
847,8.324514112738813
848,8.36858507294305
849,8.282183651970554
850,8.368429421387395
851,8.332170706397585
852,8.46258102891307
853,8.438024387585846
854,8.417529783459456
855,8.432026524736939
856,8.372742335996062
857,8.427028690487422
858,8.366901480766364
859,8.473533693130499
860,8.363657392226417
861,8.52317114937538
862,8.480403896567072
863,8.395904845505024
864,8.372354961712164
865,8.444069879123749
866,8.470919017054008
867,8.421074481769464
868,8.490305256232922
869,8.408007314376068
870,8.496716575142067
871,8.519111724690504
872,8.460484699865791
873,8.460325081051067
874,8.592106964640847
875,8.533716072136334
876,8.449232075313898
877,8.477444921577751
878,8.483764641440699
879,8.421616320878961
880,8.525959726032223
881,8.487878397273866
882,8.501691361997631
883,8.51441255230482
884,8.50558394947534
885,8.470215670834424
886,8.519957166883652
887,8.541181855978813
888,8.500030542101491
889,8.587655170314521
890,8.615323009908682
891,8.596877307784755
892,8.542231379897077
893,8.559426496748834
894,8.539719487406577
895,8.560666300634695
896,8.479739876055664
897,8.570234372983963
898,8.552904239706137
899,8.552296288867076
900,8.576243988535806
901,8.706118571406574
902,8.543632305270606
903,8.556686805467145
904,8.57299029825297
905,8.54736988442928
906,8.532827757421684
907,8.58225419086695
908,8.613829004309947
909,8.669343453842274
910,8.609556287586138
911,8.543870821243807
912,8.590916578445025
913,8.67053283532161
914,8.615285742958767
915,8.737002939065533
916,8.715938026872964
917,8.551923828651919
918,8.615010328406113
919,8.643624168647312
920,8.742605883397198
921,8.62622305999716
922,8.57285605517653
923,8.652864418567857
924,8.611567730789035
925,8.640866327260364
926,8.67088295912144
927,8.555058693874498
928,8.696146027400452
929,8.624424555574599
930,8.659809744610438
931,8.708119193897327
932,8.69458666581489
933,8.708364180418966
934,8.67202702994889
935,8.640845625254117
936,8.6733487848147
937,8.699911483437344
938,8.736378248217022
939,8.714213323096095
940,8.752845399460096
941,8.733148460128854
942,8.715791046502087
943,8.781817663098336
944,8.739745140706548
945,8.744641998200063
946,8.828561632171287
947,8.740998595187953
948,8.658026964071986
949,8.769369845089225
950,8.710676540443673
951,8.685164168077593
952,8.744665449942772
953,8.747572935772986
954,8.76118064196168
955,8.839065680204644
956,8.730120209537825
957,8.737102680925506
958,8.828991392301836
959,8.717215901918681
960,8.775850059464013
961,8.798555773650664
962,8.74054939873104
963,8.81787996756392
964,8.910407933140005
965,8.803045384641658
966,8.854684901399585
967,8.824122134721096
968,8.767375074889983
969,8.808124726887502
970,8.853306722504595
971,8.889654679799834
972,8.814406674114432
973,8.851690396159764
974,8.818243200520861
975,8.834434483606234
976,8.838984181812982
977,8.843962493492107
978,8.81076021724861
979,8.816268442101848
980,8.666549951283312
981,8.936840160787028
982,8.918719164988497
983,8.868082168429602
984,8.81139972034772
985,8.875384138215068
986,8.840728369831085
987,8.871545944891228
988,8.838376445737602
989,8.880898135985104
990,8.85414718721766
991,8.84010553279777
992,8.883795530033503
993,8.814277790440308
994,8.895020746684647
995,8.875765585608702
996,8.851536006565166
997,8.890182832589778
998,8.916810847588783
999,8.906564407315933
1000,8.904840974582463
1001,9.032028344996116
1002,8.88321701475407
1003,8.829506190429173
1004,8.856617304440679
1005,8.971979575908806
1006,8.977602134868905
1007,8.95752515340853
1008,8.930179182086095
1009,8.892187106964382
1010,8.903923935622776
1011,8.914229614582013
1012,8.995108104997566
1013,8.941871208806786
1014,8.983498476839651
1015,8.962810887666429
1016,8.991061064417798
1017,9.036693868584427
1018,8.961168340764827
1019,8.92184486380187
1020,8.942759004201907
1021,8.962080727042313
1022,8.939535144485653
1023,8.98864134886607
1024,8.968958467524356
1025,8.860054549059242
1026,9.028037348668262
1027,8.953009473752736
1028,9.04513382665814
1029,9.068954898573264
1030,8.94350187021535
1031,8.967176346927936
1032,8.974782487641091
1033,9.00890848030453
1034,8.942407223090747
1035,9.084175770226652
1036,9.039849252201112
1037,8.956763810459533
1038,9.01851504988925
1039,8.955620831070842
1040,9.045139380463919
1041,9.029526313460755
1042,8.963180787989014
1043,8.949501706582206
1044,8.950755708176086
1045,9.044493690567785
1046,9.006983525817809
1047,9.128785311982195
1048,9.057338474033207
1049,9.044352913630755
1050,8.924682521891555
1051,9.01545345792828
1052,8.951253791274768
1053,9.038378201556274
1054,9.041893474749843
1055,9.135554868295307
1056,9.137364811382318
1057,9.125100832195914
1058,9.06757511605529
1059,9.06633552298728
1060,8.948543686757203
1061,9.056348743283705
1062,9.063417605565192
1063,9.17882744309462
1064,8.993319910823901
1065,9.157276043121191
1066,9.126818478436334
1067,9.056489225545143
1068,9.126984537681366
1069,9.06008113028162
1070,9.100826195114289
1071,9.104138625016994
1072,9.033260839991511
1073,9.107066845988015
1074,9.116824284966066
1075,9.099922955227902
1076,9.117745279658207
1077,9.14770548045816
1078,9.12841274740831
1079,9.10974647933714
1080,9.046980133807516
1081,9.041729193485024
1082,9.19467027056041
1083,9.171888441989283
1084,9.075663763168304
1085,9.13254406935096
1086,9.146150887949661
1087,9.147085922316698
1088,9.162708571763453
1089,9.1378137122222
1090,9.138363378029698
1091,9.139072699340964
1092,9.080039684863312
1093,9.114287257285676
1094,9.147721520570348
1095,9.16796497693562
1096,9.168978181550719
1097,9.115407497088869
1098,9.20652156846492
1099,9.191360867705136
1100,9.198339582175027
1101,9.120509196259391
1102,9.167763882344131
1103,9.188578174305974
1104,9.17564076568667
1105,9.105204090215253
1106,9.12818198381387
1107,9.183425143476263
1108,9.192648550456488
1109,9.226793205643213
1110,9.203803104309339
1111,9.13596181772597
1112,9.239341739848404
1113,9.11910694297471
1114,9.232445783836427
1115,9.184163990782686
1116,9.234628148778208
1117,9.174632998340732
1118,9.164126991261563
1119,9.194475798371341
1120,9.151532136714131
1121,9.141083012647819
1122,9.239100253715254
1123,9.29277525930679
1124,9.228157296089483
1125,9.202448655383119
1126,9.174731838103405
1127,9.240387084118444
1128,9.1462241644944
1129,9.214542508614793
1130,9.198254782999767
1131,9.213420641834864
1132,9.193959433209631
1133,9.13790290480335
1134,9.28972648429593
1135,9.23255928015415
1136,9.255973691571379
1137,9.248139589708138
1138,9.145973619558529
1139,9.238532196978007
1140,9.272375228106482
1141,9.303365370059907
1142,9.170341482722229
1143,9.285642125225172
1144,9.255711723026476
1145,9.20505723985464
1146,9.299177094757491
1147,9.289887923427818
1148,9.292326691420294
1149,9.271976925364344
1150,9.309757557377008
1151,9.380180937344575
1152,9.318947339771835
1153,9.360632098323853
1154,9.3273883783422
1155,9.22894982046607
1156,9.3220270987602
1157,9.175904245794225
1158,9.32148843315037
1159,9.342720382895237
1160,9.364589047545602
1161,9.27162150495959
1162,9.355190626740432
1163,9.348982431487007
1164,9.391686024680444
1165,9.32324676332385
1166,9.361178710829023
1167,9.369458269800642
1168,9.339257227051801
1169,9.388890281613644
1170,9.401081159624555
1171,9.340083683009745
1172,9.400128363166058
1173,9.304800608107909
1174,9.35194889471261
1175,9.3805525900536
1176,9.325263270271968
1177,9.39568322476435
1178,9.414333936209538
1179,9.335627904217377
1180,9.322434527918514
1181,9.303567082339061
1182,9.338406233558546
1183,9.340995133919035
1184,9.326029250421858
1185,9.33145288075024
1186,9.306418082570657
1187,9.340130844395665
1188,9.39963268154375
1189,9.371748151381336
1190,9.387238962134278
1191,9.402001255962881
1192,9.462722824279012
1193,9.333013997667841
1194,9.485491586267841
1195,9.454281052741306
1196,9.352480358033398
1197,9.352086295678246
1198,9.342505032406827
1199,9.30559349303838
1200,9.405643425313448
1201,9.39833797085003
1202,9.385766419561353
1203,9.345295322108553
1204,9.371151199274047
1205,9.376621866723543
1206,9.335710027353741
1207,9.409330507890578
1208,9.390107222526714
1209,9.427245586382472
1210,9.451735708277752
1211,9.46806176399114
1212,9.489987830001246
1213,9.475614910370986
1214,9.384204803110292
1215,9.462092856125889
1216,9.516103482847024
1217,9.374009141594744
1218,9.415734978879902
1219,9.408365321489665
1220,9.449334351001573
1221,9.538401428658547
1222,9.39180969249339
1223,9.459351033630691
1224,9.501723387549022
1225,9.433092309561548
1226,9.455266654197825
1227,9.431399098479538
1228,9.37543961955838
1229,9.448827743348193
1230,9.435438586262785
1231,9.395378187178986
1232,9.504734391489448
1233,9.448154936121881
1234,9.511088042742928
1235,9.46171640385802
1236,9.571277075165614
1237,9.38533336167211
1238,9.414699719368578
1239,9.474626075969008
1240,9.380928908831244
1241,9.455046440378487
1242,9.469917429608078
1243,9.45623877334202
1244,9.476821185481766
1245,9.403887366903746
1246,9.408542923616555
1247,9.476664201608145
1248,9.540534180226073
1249,9.42922041285206
1250,9.388271698315611
1251,9.4808390326806
1252,9.53035260209776
1253,9.499980462457378
1254,9.391793459831348
1255,9.426208013297593
1256,9.52513394842368
1257,9.470983279350646
1258,9.555685725499206
1259,9.599325166773369
1260,9.468485711355441
1261,9.556116700701095
1262,9.562320717003784
1263,9.60633396273664
1264,9.490488365212705
1265,9.460558946544223
1266,9.54709872579702
1267,9.46276895467603
1268,9.57917663403776
1269,9.605579357765995
1270,9.58013350737162
1271,9.571955381327891
1272,9.478777598071913
1273,9.52518271940571
1274,9.573222466165747
1275,9.501405364583736
1276,9.58179484604267
1277,9.540071736962725
1278,9.545084276481347
1279,9.579073285364284
1280,9.53583611910557
1281,9.533441298566528
1282,9.469814057021104
1283,9.542051715181028
1284,9.502228507964917
1285,9.551246879344788
1286,9.540176109178294
1287,9.536113502571336
1288,9.471149962037387
1289,9.520981483041197
1290,9.5516022297238
1291,9.614621279419305
1292,9.58073251330268
1293,9.558696184851792
1294,9.62016392048297
1295,9.51704487468096
1296,9.558709097759388
1297,9.642099555834879
1298,9.604036235045344
1299,9.497329239547012
1300,9.59005249118329
1301,9.57420762380407
1302,9.590897396720978
1303,9.655794328528836
1304,9.579153656338715
1305,9.592452704546956
1306,9.526310977941016
1307,9.559616038162702
1308,9.581803050818351
1309,9.51251689377479
1310,9.47072254437145
1311,9.603587898038253
1312,9.559857039640384
1313,9.591306077575425
1314,9.622947257472319
1315,9.66623101517088
1316,9.60984331559427
1317,9.57161138716085
1318,9.6020632077421
1319,9.652793690254173
1320,9.654197474500469
1321,9.60287593077292
1322,9.605812573111622
1323,9.514101759587145
1324,9.613415071250206
1325,9.600488105757744
1326,9.602335589499882
1327,9.631780491991048
1328,9.627667112973535
1329,9.576520331624385
1330,9.55093333446162
1331,9.581124623134956
1332,9.642258464851507
1333,9.541363151720002
1334,9.663789647971939
1335,9.660545458464217
1336,9.630700634698634
1337,9.605278682035278
1338,9.62995528612359
1339,9.639624494723858
1340,9.608468739214466
1341,9.708228019192076
